INFO:root:,2023-01-09 17:31:15.707141,speed,0,
INFO:root:,2023-01-09 17:31:15.718004,speed,0,
INFO:root:,2023-01-09 17:31:15.728872,speed,0,
INFO:root:,2023-01-09 17:31:15.735459,speed,0,
INFO:root:,2023-01-09 17:31:15.739707,speed,0,
INFO:root:,2023-01-09 17:31:15.749691,speed,55,
INFO:root:,2023-01-09 17:31:15.756799,speed,55,
INFO:root:,2023-01-09 17:31:15.761075,speed,55,
INFO:root:,2023-01-09 17:31:15.766103,speed,1094,
INFO:root:,2023-01-09 17:31:15.795933,speed,1094,
INFO:root:,2023-01-09 17:31:15.801073,speed,1380,
INFO:root:,2023-01-09 17:31:15.807567,speed,1380,
INFO:root:,2023-01-09 17:31:15.815277,speed,2251,
INFO:root:,2023-01-09 17:31:15.842768,speed,2251,
INFO:root:,2023-01-09 17:31:15.862685,speed,3467,
INFO:root:,2023-01-09 17:31:15.870705,speed,5174,
INFO:root:,2023-01-09 17:31:15.875054,speed,6070,
INFO:root:,2023-01-09 17:31:15.881678,speed,6070,
INFO:root:,2023-01-09 17:31:15.888036,speed,6070,
INFO:root:,2023-01-09 17:31:15.894693,speed,6070,
INFO:root:,2023-01-09 17:31:15.903923,speed,6836,
INFO:root:,2023-01-09 17:31:15.910972,speed,6836,
INFO:root:,2023-01-09 17:31:15.916886,speed,7382,
INFO:root:,2023-01-09 17:31:15.931627,speed,7382,
INFO:root:,2023-01-09 17:31:15.938923,speed,7869,
INFO:root:,2023-01-09 17:31:15.945821,speed,7869,
INFO:root:,2023-01-09 17:31:15.962315,speed,7869,
INFO:root:,2023-01-09 17:31:15.975512,speed,8613,
INFO:root:,2023-01-09 17:31:15.981737,speed,8613,
INFO:root:,2023-01-09 17:31:15.989431,speed,9477,
INFO:root:,2023-01-09 17:31:15.995721,speed,9477,
INFO:root:,2023-01-09 17:31:16.004051,speed,10478,
INFO:root:,2023-01-09 17:31:16.030319,speed,11419,
INFO:root:,2023-01-09 17:31:16.038026,speed,11419,
INFO:root:,2023-01-09 17:31:16.049004,speed,12245,
INFO:root:,2023-01-09 17:31:16.072197,speed,12245,
INFO:root:,2023-01-09 17:31:16.079957,speed,13451,
INFO:root:,2023-01-09 17:31:16.081366,speed,14293,
INFO:root:,2023-01-09 17:31:16.090870,speed,14293,
INFO:root:,2023-01-09 17:31:16.094396,speed,14293,
INFO:root:,2023-01-09 17:31:16.101611,speed,14293,
INFO:root:,2023-01-09 17:31:16.108111,speed,14835,
INFO:root:,2023-01-09 17:31:16.116501,speed,14835,
INFO:root:,2023-01-09 17:31:16.122468,speed,14835,
INFO:root:,2023-01-09 17:31:16.127732,speed,15718,
INFO:root:,2023-01-09 17:31:16.137667,speed,15718,
INFO:root:,2023-01-09 17:31:16.144778,speed,15718,
INFO:root:,2023-01-09 17:31:16.160268,speed,16840,
INFO:root:,2023-01-09 17:31:16.166286,speed,16840,
INFO:root:,2023-01-09 17:31:16.172438,speed,17523,
INFO:root:,2023-01-09 17:31:16.178697,speed,17523,
INFO:root:,2023-01-09 17:31:16.186960,speed,17523,
INFO:root:,2023-01-09 17:31:16.192370,speed,18428,
INFO:root:,2023-01-09 17:31:16.202163,speed,18428,
INFO:root:,2023-01-09 17:31:16.209425,speed,18428,
INFO:root:,2023-01-09 17:31:16.216530,speed,19120,
INFO:root:,2023-01-09 17:31:16.223082,speed,19120,
INFO:root:,2023-01-09 17:31:16.229398,speed,19120,
INFO:root:,2023-01-09 17:31:16.243757,speed,20257,
INFO:root:,2023-01-09 17:31:16.274593,speed,20257,
INFO:root:,2023-01-09 17:31:16.275167,speed,21944,
INFO:root:,2023-01-09 17:31:16.282127,speed,21944,
INFO:root:,2023-01-09 17:31:16.285259,speed,21944,
INFO:root:,2023-01-09 17:31:16.288285,speed,21944,
INFO:root:,2023-01-09 17:31:16.291478,speed,22720,
INFO:root:,2023-01-09 17:31:16.294457,speed,22720,
INFO:root:,2023-01-09 17:31:16.297449,speed,22720,
INFO:root:,2023-01-09 17:31:16.301299,speed,22720,
INFO:root:,2023-01-09 17:31:16.304033,speed,22720,
INFO:root:,2023-01-09 17:31:16.312434,speed,22720,
INFO:root:,2023-01-09 17:31:16.339264,speed,23711,
INFO:root:,2023-01-09 17:31:16.347192,speed,24564,
INFO:root:,2023-01-09 17:31:16.375301,speed,24564,
INFO:root:,2023-01-09 17:31:16.382456,speed,25497,
INFO:root:,2023-01-09 17:31:16.388096,speed,26314,
INFO:root:,2023-01-09 17:31:16.394113,speed,26314,
INFO:root:,2023-01-09 17:31:16.403347,speed,26314,
INFO:root:,2023-01-09 17:31:16.410787,speed,26966,
INFO:root:,2023-01-09 17:31:16.416688,speed,26966,
INFO:root:,2023-01-09 17:31:16.424717,speed,26966,
INFO:root:,2023-01-09 17:31:16.432266,speed,27870,
INFO:root:,2023-01-09 17:31:16.437222,speed,27870,
INFO:root:,2023-01-09 17:31:16.443524,speed,27870,
INFO:root:,2023-01-09 17:31:16.449149,speed,28731,
INFO:root:,2023-01-09 17:31:16.467826,speed,28731,
INFO:root:,2023-01-09 17:31:16.473204,speed,28731,
INFO:root:,2023-01-09 17:31:16.479987,speed,29633,
INFO:root:,2023-01-09 17:31:16.490157,speed,29633,
INFO:root:,2023-01-09 17:31:16.498352,speed,30406,
INFO:root:,2023-01-09 17:31:16.514644,speed,30406,
INFO:root:,2023-01-09 17:31:16.521832,speed,31540,
INFO:root:,2023-01-09 17:31:16.529135,speed,31540,
INFO:root:,2023-01-09 17:31:16.538352,speed,32228,
INFO:root:,2023-01-09 17:31:16.544773,speed,32228,
INFO:root:,2023-01-09 17:31:16.551921,speed,33142,
INFO:root:,2023-01-09 17:31:16.574292,speed,33142,
INFO:root:,2023-01-09 17:31:16.577773,speed,33142,
INFO:root:,2023-01-09 17:31:16.581093,speed,33769,
INFO:root:,2023-01-09 17:31:16.586935,speed,33769,
INFO:root:,2023-01-09 17:31:16.614260,speed,34656,
INFO:root:,2023-01-09 17:31:16.620919,speed,35699,
INFO:root:,2023-01-09 17:31:16.636744,speed,35699,
INFO:root:,2023-01-09 17:31:16.644713,speed,36466,
INFO:root:,2023-01-09 17:31:16.651251,speed,36466,
INFO:root:,2023-01-09 17:31:16.672205,speed,37194,
INFO:root:,2023-01-09 17:31:16.684037,speed,37194,
INFO:root:,2023-01-09 17:31:16.684513,speed,38005,
INFO:root:,2023-01-09 17:31:16.694950,speed,38005,
INFO:root:,2023-01-09 17:31:16.695418,speed,38985,
